month,country,tracker,reach,site_reach_top10k,site_avg_frequency,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,hosts,trackers,companies,reach_rank,site_reach_rank
2018-10,eu,google_analytics,0.46929259004723844,8926,0.7337364480666149,0.01891460660545489,0.21623343497578057,0.22313642254104107,0.9414416656577317,3.9183329007821013,0.6914527722505541,10831.747204780015,1.6738407191304259,0.28507612168137497,0.9793051895472894,0.00015165028163571627,0.02718099986959024,0.4547164210251462,1.6778432506797757e-06,1.2158284425215766e-08,0.005172571892726094,0.0005912087384605418,0.0,0.5033425677124648,0.4620559761092629,0.4391766137441673,1.0,1.0,1.0,1,1
2018-10,eu,gstatic,0.36230823351091646,9125,0.31829872043069696,0.30285308668658234,0.00016346890207293057,0.302929104450581,1.3278242371026028,13.21123453100709,3.6770433093060295,181078.3775293033,3.849546639945538,0.0004139164887459378,0.5729689587358505,0.006471022003166195,0.008690718664098115,0.39646714410504996,0.13110955572428093,0.5671515288688915,0.021685283748312318,0.0007776899154301981,0.011146547571434807,0.36344644163476714,0.36342927582520457,0.00014022419114232887,1.0,1.0,1.0,2,3
2018-10,eu,google_tag_manager,0.34964411800690975,6741,0.7488211692793801,0.0025853803885869365,0.01699989312779753,0.019110802713702097,1.080589457394211,1.75191257426284,0.033669851580147694,20751.35503833406,0.8291902662514735,0.11073722612407029,0.9961477376913911,0.0041979120445200645,0.0,0.00531639026790947,3.6717430990037224e-06,6.527543287117729e-08,0.0011331978335018555,3.781079449062944e-05,0.0,0.5432236863266099,0.5432102559062966,7.50341100854183e-05,1.171073087482445,1.0,1.0,3,6
2018-10,eu,google_fonts,0.30414993207567503,9247,0.38648024923849433,0.00039890844961034387,8.72330836478602e-06,0.0004076317579751299,0.926111383253319,1.8681421664390727,0.0007717407731410048,6.821870136990084,0.5282275565596802,0.0003947812929646387,5.346543836481753e-06,1.8609724511543507e-05,0.0,4.975099738368284e-05,0.9963030243953979,0.0009738401301600152,0.001962538024244569,6.19073496855782e-07,0.0,0.6763085675419691,0.6763084174635455,1.3131862054516587e-06,1.0,1.0,1.0,4,2
2018-10,eu,google,0.2984425759000105,9098,0.39643427399207404,0.6474292321660623,0.015566524086806682,0.6495084139833924,1.4094860567373906,5.860760643446664,3.7548567551327126,42987.196425421644,1.9210367651852522,0.47226577324353475,0.7945386872698483,0.2532490179272841,0.0011881038956172419,0.35172687452239443,0.02679930997287267,1.013283767824952e-06,0.05238883560120898,8.735270821117369e-05,4.684047605983269e-05,0.5192473442883966,0.4915729968670413,0.2025263458559275,1.426046095999269,1.0,1.0,5,4
2018-10,eu,doubleclick,0.261157182820271,8084,0.37094445654481323,0.42420868412852686,0.02676704623983631,0.4268280767709636,1.3624330885018732,6.700344571029038,2.7563555845776238,27108.109915213136,3.731261798256494,0.5964093405595836,0.6609710518125045,0.23807144133385028,0.0002911480123871834,0.5140785335823261,0.0015157131441813636,0.0008745364430312305,0.27151125219557193,0.00042522990883173877,0.0013387870895279483,0.429069999489191,0.4109281748821196,0.1520341230888851,1.0247492415098325,1.0,1.0,6,8
2018-10,eu,facebook,0.2532292005608589,6382,0.5647028178994594,0.47508606822295774,0.013891124576711442,0.47596074290409207,1.2972507063371521,5.266508073531887,2.3537353491596598,52032.63056363307,1.9219800278821566,0.3461517108013975,0.8992408971103717,0.39333466302932024,0.005004227928518716,0.36599613907478395,0.031081763865460483,4.957068184382748e-07,0.08563664257591615,0.0003427587328219562,1.915230889420607e-06,0.5338138519952831,0.4951445066491409,0.44473055991076554,1.4908828475346427,1.0,1.0,7,5
2018-10,eu,googleapis.com,0.16049986008540215,6692,0.3482941709223973,0.0007840228277414678,7.110028364391656e-07,0.000784733830577907,0.9551212521129672,6.719559791125853,0.0227140521143038,498226.8321107225,1.1773828362422178,0.10620085837239435,0.9023882691926417,0.019002546207807714,0.00010668597560769679,0.11361124988503973,0.0934057935284024,0.00034657833262227125,0.04607888512480037,0.00043584473873720846,0.0005476854849090892,0.7818643653306059,0.7561388962527058,0.16165360489280867,1.1004848221691252,1.0,1.0,8,7
2018-10,eu,google_adservices,0.1090226368941366,3228,0.44638773071605614,0.24353626037296622,0.0007783911539846426,0.24373157777945254,0.948453789534504,1.848989446998434,0.33389039616147914,4653.079276781303,1.143728385292369,0.4793157715142228,0.8832823582117048,0.00032144681421190577,2.1353028361845906e-05,0.12185482452834928,5.2335853828053694e-08,0.0,0.0005797242528533508,2.2504417146063087e-05,0.0,0.3559965374599107,0.35257811649542375,0.01475682668877333,1.0,1.0,1.0,9,11
2018-10,eu,google_syndication,0.09330118644029983,3208,0.33973640571503033,0.11074974203478703,0.08673110603949569,0.1447229334667155,0.9682496544308832,9.099875177432304,3.5059626611063313,65300.99113625841,4.307778535618646,0.7303255850304895,0.7531320153833067,0.1116642472904403,0.0011297692987119444,0.356386012705104,0.006126402434538479,0.0009770052136095066,0.008155204885808846,0.0003727370291030259,8.439328960823229e-06,0.1839302823365273,0.17327342795941122,0.04980213137087542,1.0,1.0,1.0,10,10
