month,country,company,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,hosts,trackers,companies,reach_rank,site_reach_rank
2018-11,eu,sirdata,0.001578644194122777,0.0007445617089031843,0.2609875117895142,0.02013443989161533,0.2723843050416537,0.8111532747248588,1.4656913308035164,0.552361214942953,15.268854548150111,0.893608900412909,0.32669335276434536,0.9375904914216499,0.002350016875960116,0.0,0.06433052908500753,0.0,0.0,0.0006655752494329993,0.0,0.0,0.2537071910516404,0.22094259334614014,0.24814285579097783,1.0,1.0,1.0,301,370
2018-11,eu,epoq,0.0015728080423605423,0.00037949959678167843,0.30545802239692005,0.013085449600597758,0.31599476961946765,1.7436353677571736,4.105329479146548,0.5992774982823962,6207.130544219195,0.984023910311005,0.05395333816689726,0.9926736679468223,9.498269731863846e-06,0.0003451038002577197,0.01642567445630321,0.051097525067516865,0.0,0.0060725604485716185,0.0,0.0,0.9006480986047042,0.882173963976229,0.47293468039905395,1.0,1.0,1.0,302,459
2018-11,eu,heroku,0.001561499253408294,0.005337744328646651,0.05354044952419828,0.0,0.05354044952419828,1.0268643008393499,5.0371903461999645,0.8278344005918821,24960.17054238845,0.8004375334847055,0.015233946475495573,0.31111437099778044,0.03787279638747863,0.0002487435262902773,0.03500267877643697,0.03580631170752864,0.006409929331326377,0.677440237773299,0.00010204862617037018,0.00014669490011990713,0.7371705742786437,0.7183744929458887,0.06851289639513228,1.0394417940148482,1.0,1.0,303,96
2018-11,eu,wonderpush,0.0015355303699270191,0.0002557497282659137,0.0015760747954507866,0.0,0.0015760747954507866,1.0966918644056804,7.1114116246866494,0.006258897850246951,58241.29109063727,4.489834966159793,0.0,0.999779479246727,0.0970031878220657,0.0,0.028570409357863025,0.0,0.0,0.14409085455034845,0.0,0.0,0.6388615940407509,0.6388615940407509,0.0,1.0,1.0,1.0,304,507
2018-11,eu,scout24,0.0015253619212081766,0.0003588746186957176,0.035874366265233305,0.0,0.035874366265233305,1.0744420032710997,15.55051759766779,0.2810566762100947,109313.2070194797,4.96782439221857,0.005801141946794029,0.8983902402397501,0.006454056065735393,0.0,0.725860948880089,0.21192286472598826,0.2918819923021425,0.02847358472703293,3.264570594706825e-06,0.0,0.9010312778508679,0.9009986321449208,5.22331295153092e-05,1.0355936131940886,1.0113639702401744,1.0,305,465
2018-11,eu,userreport,0.001519052702536887,0.0015221233827439058,0.6340886144001678,0.004550043926937047,0.6373569096416348,1.5192721240968752,6.461045985602454,3.4379286154491693,52824.59962235946,2.0199113593747953,0.28416466700759213,0.7504228787223162,0.29954565123323235,0.0,0.7263253478095538,1.966877778214862e-05,0.0,0.3330973079999475,0.0,0.0,0.6571469782201067,0.6568388340348531,0.009627866724361748,1.0,1.0,1.0,306,253
2018-11,eu,beampulse.com,0.0015152183707477056,0.0002474997370315294,0.06719753386661058,0.0,0.06719753386661058,1.0377478786126029,1.451337903655162,0.22031865177697005,1190.204188877423,0.40601810162940954,0.0,0.06357260698956889,0.6897121748903977,0.029321484675399793,9.8592752775386e-06,5.2582801480205865e-05,0.0,0.001475604866538277,0.0,0.0,0.7764869430331075,0.7709821810031484,0.05668097357056941,1.0,1.0,1.0,307,511
2018-11,eu,enreach,0.0015049752272537492,0.0008084991409696628,0.48642898502771115,0.07482835635701877,0.48700802382331043,1.4026337993216975,3.1250922326081563,1.1278286045165027,5936.457199106626,1.4456811977831086,0.37032012573413847,0.9950401191165522,0.38843245926048475,0.0,0.01080320952932418,3.3087931177103154e-06,0.0,0.3997187525849946,0.0,0.0,0.5163239308462239,0.4296335511622136,0.3725469435023575,1.0,1.0,1.0,308,364
2018-11,eu,hola_cdn,0.0015039593783121997,0.0006187493425788235,0.0015462500951920562,0.03161369573638919,0.03258382695243046,1.5209074865655037,21.235698842133495,0.14492038633075183,99360047.16449519,6.7941732528532786,0.030117111061813584,0.7556461305670797,0.0,0.46067657546991764,0.04874826584906348,0.608325248906533,0.0,0.8826273669711708,0.0001986616824657888,0.07051165316319064,0.8244194940086947,0.811731634555213,0.5416080338784389,1.0,1.0,1.0,309,395
2018-11,eu,speedcurve,0.0014863164724302905,0.00031968716033239214,0.0010151501953242785,0.0,0.0010151501953242785,0.9974772009997387,1.3397938876567117,0.0011659150758179832,15.433753911511067,0.5736804722626123,0.0,0.9981539677966216,0.0,0.0,3.685363745401671e-05,1.3401322710551531e-05,3.350330677637883e-06,0.001403788553930273,0.0,0.0,0.6006941885164065,0.6006941885164065,0.0,1.0,1.0,1.0,310,481
2018-11,eu,viglink,0.0014774825703601502,0.0024873723571668706,0.3945582128990509,0.0,0.3945582128990509,1.1750734738999138,4.985349034728214,1.7084771354616048,11089.586068944132,3.239706913287317,0.6015625,0.9710957722174288,0.00010111087144089732,0.0,0.4076149967644521,0.0,0.0,0.38765908110440034,0.0,0.0,0.3802948393011217,0.3800622842968076,0.006774428386540121,1.0,1.0,1.0,311,176
2018-11,eu,fimalac_group,0.001473120395493497,0.00027843720416047057,0.11727422691564017,0.0,0.11727422691564017,0.224529118271428,4.22871060210663,1.5707438105926417,7004.922799734981,2.523351406898603,0.8908047919737144,0.9862555268602026,0.0024203253241748585,0.0,0.694944359560285,0.0002129615857863353,6.0846167367524374e-05,0.0005104317373608989,5.0705139472936974e-05,0.004215287261516827,0.1269082034154982,0.12395378395554173,0.07351231120786403,1.686344767905675,1.0,1.0,312,498
2018-11,eu,trackjs,0.0014711384941271408,0.0018108730759473569,0.0008834580103577836,6.769793182818265e-06,0.0008902278035406018,1.4183393697322546,2.415496056595471,0.0016755238127475205,84.75523812747521,0.736451951392885,0.029289510205463224,0.5850387570659716,0.0,0.0,0.7570592018413838,1.0154689774227397e-05,0.0,0.1592593846257997,0.0,0.0,0.6894289679450293,0.6893240361506956,0.00018278441593609315,1.0928984869512237,1.0,1.0,313,219
