month,country,company,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,hosts,trackers,companies,reach_rank,site_reach_rank
2018-04,eu,reembed,0.00043599399231665227,0.0004741062625983535,0.9452730018021528,0.00014612050070624908,0.9452730018021528,0.1727923627684964,3.731479226535483,2.3328235351419804,2408.790843115289,0.9386391310700891,0.02224928157420486,0.9987628464273538,0.026827723929667334,0.0,0.06966051337002581,0.1335638790122254,0.10279090156348936,0.09529004919390191,4.8706833568749694e-05,0.0,1.0,1.0,1.0,450,457
2018-04,eu,idealo_com,0.0004296572036893429,0.0027504442783851503,0.39157597145201306,0.0,0.39157597145201306,0.9519389500113677,2.3885511501240573,0.7211925308660281,11994.989996342536,0.5427379575536511,0.008066190207882329,0.011288712276227474,0.009628026056957584,0.0,0.9952156420825796,0.015934679675375384,0.0009193084428101183,0.0010774690351215365,0.0,0.0,1.0,1.0,1.0,451,253
2018-04,eu,tubecup.org,0.00042829810693281544,0.00019780592413043887,0.8684291423301568,0.0,0.8684291423301568,0.9926221948970181,1.263607786360977,0.9762006287000585,149.04825322531065,0.21790307706038098,0.00014874607062463434,0.0,0.007804210505439148,0.0,0.008587606477395555,0.0,0.0,0.9893101157244429,0.0,0.0,1.0,1.0,1.0,452,505
2018-04,eu,boudja.com,0.00042375362715317663,0.0020691127619358604,0.1538993515279685,0.0,0.1538993515279685,0.9899471800988243,1.1689535245006164,0.1770619305824221,690.1032543874595,0.9881029937959167,0.7528589899070891,0.0,0.7140609182845058,0.0,0.0,0.0,0.0,0.3213294177783569,0.0,0.0,1.0,1.0,1.0,453,299
2018-04,eu,adguard,0.0004182195550476913,0.006245015604689571,0.23275109170305677,0.9071087640905859,0.9250431603534072,0.8004468365999797,5.397979079922819,4.092464710063979,351617.35189397784,3.507230628617853,0.020107646999086015,0.9938153752411902,0.0,0.0,0.0026607088453336042,0.020747435767238753,0.0,0.0003452828272570326,0.0,0.0,1.0,1.0,1.0,454,134
2018-04,eu,bidtellect,0.0004170345925630939,0.002872895564751612,0.6925380126488171,0.0003666323797496716,0.6927111446059211,0.9319285881598109,1.592671426098115,1.0879306657432963,265.26136814983045,0.47839415017669645,0.23896283773461927,0.08331720829811286,0.1400332005988329,0.0,0.7950015785560794,0.0,0.0,0.017221537615463738,0.0,0.0,1.0,1.0,1.0,455,249
2018-04,eu,o2.pl,0.0004169114244195336,0.00022920368986542917,0.8580611641979585,0.0,0.8580611641979585,0.9785966056111326,1.749740225341782,1.245787575640268,8009.557873718954,0.47163871966748844,0.004869501436401052,0.21740592082475907,9.168517348872272e-05,0.0,0.832674558383081,0.0034636621095739694,5.093620749373485e-05,0.0031376703816140667,0.0,0.00027505552046616817,1.0,1.0,1.0,456,499
2018-04,eu,videoplaza,0.0004164399877321131,0.000948212525196707,0.4065129371449552,0.019714230349511988,0.407492019459261,0.8648866406257968,7.976614210971841,3.253357946374846,22958.997725673373,4.134950178988485,0.23621380710038653,0.12779063956512426,0.0050177968608173295,0.0,0.31595802184577415,0.0,0.0,0.8345962815269604,0.10140641094940388,0.003406390551855667,1.0,1.0,1.0,457,398
2018-04,eu,adup-tech.com,0.00041524653089278744,0.0009890296206521943,0.5663905083358903,0.01991408407486959,0.5667689475299171,0.8838191674337731,4.945852510995193,1.8584432852613275,276448.88289863965,1.5335174388871842,0.19091745934335685,0.6751355221438069,0.5670451058606935,0.0,0.6221642630663803,4.091234530019433e-05,0.0,0.016958167126930553,0.0,0.0,1.0,1.0,1.0,458,394
2018-04,eu,decibel_insight,0.00041480907162428016,0.0006624928570082953,0.2768796010935116,0.001361770096347794,0.2773505892471357,0.7885058412769922,1.8578332497158714,0.5754144183808246,1007.3708724543602,0.6795232780775492,0.10579827372602824,0.8592154975580288,0.0,0.060542455486500044,0.0,1.0238872904870632e-05,0.0,0.15413599270992248,0.0,0.0,1.0,1.0,1.0,459,429
2018-04,eu,adnium.com,0.0004122395293189704,0.0012873083951346022,0.2700644948589561,0.009859677319651356,0.27113597494385033,0.5445282396818528,2.996795862438441,1.3464589643732872,26347.935412416806,1.5972677257835197,0.5033483752652943,0.9698749253054748,0.18825080876141023,0.0,0.13591312769157857,0.0,0.0,5.151346561991305e-05,0.0,0.0,1.0,1.0,1.0,460,360
2018-04,eu,wayfair_com,0.0004048749237695371,0.001686060019968979,0.9320661295736824,0.0011224404162470628,0.9320661295736824,0.8747901980530379,1.6710829976502182,1.4405945787176906,48.40865223229272,0.1463368580060423,0.0007552870090634441,0.0006084256461899967,0.0,0.0009336186639812017,0.9965697381671702,0.0,0.0,0.0018147868412218865,0.0,0.0,1.0,1.0,1.0,461,321
2018-04,eu,clever_push,0.00040340540040154175,0.00020094570070393791,0.9063612052810006,0.0,0.9063612052810006,0.9631930260470405,3.6336674317239055,2.51685582531427,8120.228843359794,0.6940788781032196,0.046924680465772466,0.9988524141416268,0.8855677917921291,0.0,0.12768735128761238,0.0,0.0,0.13625739613821566,0.0,0.0,1.0,1.0,1.0,462,502
2018-04,eu,datds.net,0.00040115864357590723,0.005868242415869687,0.9237292621727208,0.04175621737795517,0.933469556287254,0.8572305802886091,1.5002593882671804,1.0199358411061585,44.77515801509745,0.5201317057160705,0.00022233280044043068,0.0007516966110128848,0.0007516966110128848,0.0,0.0,0.0,0.0,0.9989200978264322,0.0,0.0,1.0,1.0,1.0,463,142
2018-04,eu,giphy.com,0.00039974858069101,0.0033124642850414763,0.3422615569320343,0.003527374337289234,0.3453533217879113,0.9472487542631294,19.80888430849651,6.595000053123107,5988282.244153802,4.275708927869444,0.012622050339456656,0.10512000509981832,0.10792490517525313,0.0,0.9488849459737997,0.002688029238958362,0.09353916766715185,0.02061176570584673,7.437235048501398e-05,0.09713028973342824,1.0,1.0,1.0,464,232
2018-04,eu,engine_group,0.00039841071982130323,0.0018713068378054217,0.9906935590473956,0.00033046926635822867,0.9906935590473956,0.880871159627316,1.777508901349594,1.5430889282135472,10.632912606869496,0.24631686672494296,0.0,0.0018335714133424301,0.0,0.0,0.997270963477816,0.0,0.0,0.0009914077990746861,0.0,0.0,1.0,1.0,1.0,465,306
