month,country,tracker,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,hosts,trackers,companies,reach_rank,site_reach_rank
2017-12,global,google_analytics,0.4532926651101883,0.7354697366725375,0.00011055036588464568,0.31792027608556905,0.3179472608205488,0.8193969532296699,3.863425314214213,0.7823420823684746,13531.990241831241,0.8399686157142642,0.052410617136957806,0.9825423085404271,0.000013169449225272751,0.07107082813399827,0.6452456449066649,2.807984909439819e-7,0,0.0031948690702624373,0.000959544603253775,0,1,1,1,1,1
2017-12,global,doubleclick,0.3411454588402446,0.43536556553116545,0.6880608690402715,0.06934253326644264,0.6990887299401602,0.8844212137825577,7.516637568020278,3.63031126783612,68142.7715646938,1.5213752112067733,0.14116283548791667,0.6897817150060888,0.2531099434839292,0.00007051729923668941,0.5810947448792315,0.014610251633333625,0.004066908007459462,0.13145853579073807,0.0028591220320145555,0.004067990018929231,1.0760621229796328,1,1,2,4
2017-12,global,google,0.3375279995933025,0.4803095064220972,0.7194719910037548,0.02503604192364882,0.7234050199621159,0.9016990896279583,6.183869697745622,3.685920778286829,42864.621085930055,1.1337424432634318,0.11244842601534898,0.7705344311145789,0.2929292967384463,0.0014756542132377092,0.399439129970778,0.018314953806377845,5.279486592555245e-7,0.05588031102209729,0.00008443407486236567,0.00004853356603299,1.6412844915458449,1,1,3,2
2017-12,global,gstatic,0.3168665392962173,0.5028566519180377,0.26099806414853866,0.016677316956149945,0.2737290431385731,0.9567407575464947,11.759331308573245,3.6050806781521616,152285.18459230626,1.0724671726317392,0.00017148385392548192,0.5775335584542625,0.008345105692540898,0.027825615261090897,0.4507854996884449,0.07696194560784418,0.396435762927609,0.02509553124886521,0.0016266261843191532,0.005133468988617232,1,1,1,4,3
2017-12,global,google_tag_manager,0.30211221007178635,0.2881835559946733,0.0001939726496036179,0.011173861047919965,0.011352455761575425,0.8429004809502132,1.8474427019159856,0.014551277095449164,19731.100421207986,0.5312088890368166,0.04332537542702738,0.9977983430168688,0.0037456860149890636,0,0.0023435974384993156,2.9491931955371964e-7,0,0.0018702940619469604,0.00003804459222242984,0,1.1449672123446486,1,1,5,8
2017-12,global,facebook,0.2823794258106336,0.3848586709051076,0.4137740225290881,0.016641057781002378,0.4207734790990384,0.8071842480291195,52.524557259569164,1.9657872559703382,1562550.981565569,8.295757342075333,0.05919560633018478,0.8183793758379533,0.38542695138987554,0.0001455938172300862,0.7717676279404542,0.11785819504775477,0.00011449173243480462,0.19238699395555772,0.0054661237895429204,0.02016077704366841,1.7355628629928823,1,1,6,5
2017-12,global,google_fonts,0.21103438352985077,0.4997422569698011,0.00016755310583023287,0.00007014552270718533,0.0002376986285374182,0.8582177440065989,1.8539641388102088,0.000339991669389857,17.11323351076592,0.2387053344011376,0.00014137670268756872,0.000007056772275787346,0,0,0.00004101371920970423,0.9973174615065136,0.00015464584713776713,0.0031592626650063346,2.412571718217896e-7,0,1,1,1,7,6
2017-12,global,infonline,0.15467425798007026,0.01638816100347953,0.847508346629596,0.37826494943881667,0.8724189964854088,0.753853611995677,3.05984729479997,3.419350421509835,44.52794642752074,0.6466573035302843,0.010935810836665937,0.9153784124982483,7.406242524323952e-7,0,0.17660498007268158,0,0,0.09389074689569402,0.000008558324694774345,0,1.0050268636760096,1,1,8,111
2017-12,global,googleapis.com,0.14518241780699673,0.3238433781519825,0.0006221183955482414,0.0001400117076790504,0.0007620424315255516,0.7800500237195789,5.32459754962854,0.007112980505583416,849804.0875118762,0.7822400628290483,0.024004599608160097,0.9203322862701995,0.027966746824903566,0.000009205528682717776,0.09116804920556726,0.06244504628145299,0.00007101407840953713,0.040580249897665205,0.0018566236277515653,0.0021960884568895007,1,1,1,9,7
2017-12,global,google_syndication,0.13788799409158337,0.18304050861291293,0.37953464131154996,0.21323487465183116,0.45503302561610676,0.733028182314472,14.639682377334811,5.1077125987689955,147739.2519303328,2.4265015961258016,0.13155949918702908,0.7435032944383633,0.3405510847950717,0.00021305062463156918,0.5226816759662465,0.04790786686662163,0.00239423485748224,0.00012101792412997713,0.0019653643193374088,0.0000070155318336218625,1,1,1,10,10
2017-12,global,google_adservices,0.13659854457992457,0.16045577559173504,0.24005504761036847,0,0.24005504761036847,0.8010450436045171,2.0911454657051505,0.425548051068036,5982.069107785357,0.6242050146103156,0.09527310467273853,0.8073585225816244,0.0004195008834025156,0.0000016772580855720303,0.1607374195626624,6.522670332780118e-7,0,0.00007529025184123335,0.0000054976792804861,0,1,1,1,11,12
