month,country,host_tld,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,hosts,trackers,companies,reach_rank,site_reach_rank
2018-09,fr,coinhive.com,0.0006750048941363166,0.0008024127721977809,0.02052052052052052,0.0,0.02052052052052052,0.9967659967659968,1.8255563255563256,0.0287980287980288,65.54115654115654,1.7912912912912913,0.9405174405174406,0.9958419958419958,0.001001001001001001,0.0,0.000385000385000385,7.7000077000077e-05,0.0,0.004889504889504889,0.0,3.85000385000385e-05,0.022984522984522984,0.022984522984522984,0.0,1.0,1.0,1.0,452,381
2018-09,fr,adxcore.com,0.0006733936558427749,0.0007931896368851627,0.034501389317690645,0.0,0.034501389317690645,0.47885149737573324,6.563792837295462,0.7149969126273541,1971.3594087681383,5.6630518678604505,0.9439255943192343,0.8903210867551713,0.000656066687249151,0.0,0.12847329422661316,0.0101497375733251,0.0,0.019141710404445816,0.0,0.0,0.026319851806112998,0.019759184933621488,0.017636616239580117,1.0,1.0,1.0,453,383
2018-09,fr,hexagon-analytics.com,0.0006584507200558964,0.0008854209900113444,3.9467971740932234e-05,0.0,3.9467971740932234e-05,0.9983028772151399,2.2356237912933654,7.893594348186447e-05,13.985278446540633,0.3631842759600584,0.0,0.0,0.0,0.0,0.9983028772151399,0.0,0.0,0.0,0.0,0.0,0.9523226901369538,0.8718869637289339,0.9523226901369538,1.0,1.0,1.0,454,375
2018-09,fr,contextweb.com,0.0006533311403167398,0.0015771561384577072,0.18910103420843277,0.00047732696897374703,0.18929992044550517,0.556563245823389,3.1569212410501195,0.6488066825775657,1126.6006364359587,2.499681782020684,0.664280031821798,0.16081941129673827,0.41841686555290375,0.0,0.3344073190135243,0.0,0.0,0.6597852028639618,0.0,0.0,0.12466189339697693,0.11996817820206841,0.023468575974542563,1.0,1.0,1.0,455,308
2018-09,fr,vidcpm.com,0.000653149226315856,0.001291238943766544,0.036088011777344525,0.0,0.036088011777344525,0.9046273823260256,1.1595909760076393,0.0900807703019934,24.725858433135716,1.0613138105279911,0.9378506346238014,0.2555604185731906,0.0,0.0,0.00994708152628019,0.0,0.0,0.7514025384952056,0.0,0.0,0.03477499701587554,0.019695221422034774,0.033223252297775833,1.0,1.0,1.0,456,337
2018-09,fr,uservoice.com,0.0006366990030930837,0.0014480322440810528,0.6678775510204081,0.0008163265306122449,0.6678775510204081,0.8515918367346939,1.9171020408163266,1.1473877551020408,620.4337551020408,0.767795918367347,0.31183673469387757,0.996938775510204,0.0033061224489795917,0.0,0.03514285714285714,0.001673469387755102,0.0,0.008571428571428572,0.0,0.0,0.6342448979591837,0.6339591836734694,0.003061224489795918,1.0,1.0,1.0,457,322
2018-09,fr,crm4d.com,0.0006139597529826164,0.0010514374256384716,0.02835978835978836,0.0,0.02835978835978836,0.9423068783068783,1.0716613756613758,0.051936507936507934,0.3228783068783069,1.0138412698412698,0.957037037037037,0.08698412698412698,0.0,0.0,0.9298201058201058,0.0,0.0,0.0,0.0,0.0,0.017693121693121695,0.017608465608465608,0.0071957671957671955,1.0,1.0,1.0,458,357
2018-09,fr,168logger.com,0.0006018494780666419,0.0001660164356271271,0.00021589878664881904,0.0,0.00021589878664881904,0.9998704607280107,1.613541171898614,0.0003022583013083467,47.19521568288786,0.7084502785094348,4.317975732976381e-05,0.0,0.0,0.0,0.9998704607280107,0.0,0.0,0.0,0.0,0.0,0.6354333088648042,0.6354333088648042,0.0,1.0,1.0,1.0,459,478
2018-09,fr,acxiomapac.com,0.0005929097043089268,0.0006825120131337447,0.210387902695595,0.0026736795967565196,0.2121411352180583,0.998115275038352,1.1232084155161077,0.22244137628753013,29.495463510848126,0.13258820951128644,0.0,0.0,0.0,0.0,0.9981591058514135,0.0,0.0,0.0,0.0,0.0,0.001183431952662722,0.001183431952662722,0.0,1.0,1.0,1.0,460,399
2018-09,fr,spot.im,0.0005660384076069575,0.0005902806600075629,0.4710527523988798,0.00027546944584729813,0.4710527523988798,0.9731417290298884,13.692713833157338,2.9162113768881133,228521.6684725219,6.2163353381387445,0.8384371700105596,0.9767228318259034,0.42803360727239337,0.0,0.49134566824296405,4.591157430788302e-05,0.0007345851889261283,0.7018502364446076,0.0,4.591157430788302e-05,0.6921628942656444,0.6909232817593315,0.04366190716679675,1.0,1.0,1.0,461,407
2018-09,fr,rutube.ru,0.0005090213621871115,0.0006548426071958901,0.9720733139327105,0.010466125491397355,0.9722264767447797,0.29116250574360547,67.72900393117884,8.722826364425384,96271360.53173023,24.008679226017257,0.1784857303313422,0.3836217899627304,0.9739112676775412,0.0,0.41088477051105327,0.4135395925869199,0.0012253024965538366,0.41690917445244297,0.008066574768979425,0.17052126410374227,0.9388369837136876,0.9305151375912595,0.4000612651248277,1.0,1.0,1.0,462,402
2018-09,fr,turbopix.fr,0.0004924152126778673,0.0003873716831299632,0.7311061853493772,0.0,0.7311061853493772,0.10328266835549926,12.425585813806206,4.451023854760397,7347.487122651467,5.217437196537893,0.3427802406586447,0.0,0.0,0.0,0.9995250158328056,0.0,0.0,0.0,0.0,0.0,0.6533671099852227,0.6533671099852227,0.0,1.0,1.0,1.0,463,445
2018-09,fr,eyeota.net,0.00047669264545863003,0.0019460815509624342,0.7627977975249414,0.01679114648639808,0.7642152319685984,0.7528212397099711,2.8251649130458487,1.5367715204710244,122.44365698086463,1.3148885133293355,0.2876301586436243,0.34667175489287466,0.019680532083083464,0.0,0.6310309109742136,0.0,0.0,0.0015264678623998255,0.0,0.0,0.1549364880335823,0.1549364880335823,0.0010903341874284468,1.0,1.0,1.0,464,274
2018-09,fr,imagetwist.com,0.0004633089725364693,0.0011621150493898896,0.986818487772044,0.0,0.986818487772044,0.5795938972402962,33.65032533094009,24.011442674444694,520188.5304016154,10.78887143818712,0.07566748934260714,0.014303343055867175,0.0,0.0,0.9991025353376711,0.012284047565627104,0.0,5.609154139555755e-05,0.0,0.0,0.8921920574377384,0.8921920574377384,0.0,1.0,1.0,1.0,465,350
