month,country,tracker,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,hosts,trackers,companies,reach_rank,site_reach_rank
2018-08,eu,yieldlab,0.018045766667744587,0.005119087972218571,0.438168002600944,0.0003536296616559911,0.43829949666285944,0.9830044988842155,2.7254246534769755,1.3806650961140738,149.78536424280696,1.3680076224001199,0.38825983567072186,0.6692183890828438,0.006401505415512725,0.0,0.2952599156735815,8.510942518796417e-07,0.0,0.20445922322329818,1.3617508030074267e-05,0.0,0.21426382900495167,0.20901555630073584,0.005338063147789112,1.0,1.0,1.0,53,163
2018-08,eu,yahoo,0.017991036124592828,0.023371403667757355,0.4998700267074841,0.005863524201283172,0.5024771757080984,0.9437307414368089,15.843939851177378,5.79903397190272,425823.3104547614,3.8732630211256756,0.15896992857658115,0.5064946096298045,0.1341516457521356,0.026491929064034362,0.6608175128020491,0.20805416108749017,0.04760736028724738,0.1718784747580768,0.0008349023322202726,0.007287041214552399,0.36808308387993965,0.34910741001430345,0.1511574452500844,1.262301897439334,1.0,1.0,54,46
2018-08,eu,pinterest,0.017820386183535094,0.040786679302973916,0.4494026675377181,0.0018603212059811244,0.45014946778093456,0.8659224232698302,23.232644866534773,3.673834886042937,414151.64311566955,5.752927194086618,0.18210721776186595,0.7312324961959727,0.003984801990203257,0.0,0.5119994380683687,0.03894608515935976,8.618583303132381e-07,0.025119722895309636,6.162287061739652e-05,0.00011678180375744376,0.4870615672807551,0.45993242168832016,0.3231761892675368,1.1473441620086815,1.0,1.0,55,30
2018-08,eu,microsoft,0.017631904851822335,0.024270702906120076,0.3634371258476069,0.017475870233007246,0.36432300547511937,0.962500375649547,24.7954828849711,5.460874738624134,2924666.793023415,11.180859686510109,0.01729294523617577,0.5526447252488325,0.2929744170681217,0.024052894940512354,0.2688940833780846,0.31206307602319316,0.05524291350739954,0.2414901767099023,0.001059658374502346,0.0009869239114764965,0.6999250443048698,0.614923282562936,0.2548471857642541,1.6704715066007614,1.0,1.0,56,45
2018-08,eu,krux_digital,0.01746590090186981,0.013773113719847534,0.5305503942567862,0.02750124647930053,0.5307579209692552,0.8713365159958248,6.588750205548174,4.477109188069324,70558.33791328373,1.8590599039925149,0.4030837062512146,0.9038012562400908,0.39431350427320366,5.364037907040344e-05,0.4340368430262671,3.9570771445379585e-05,0.0,0.004022149079803694,4.4846874304763526e-05,0.0,0.41074548695351665,0.3593641592574061,0.33056982790231826,1.0,1.0,1.0,57,78
2018-08,eu,netratings_sitecensus,0.015859440046875208,0.008591766569588467,0.4969138776484556,0.12404241112175839,0.49762276336629685,0.8441758791950273,7.212925252746327,3.184472981721498,3453.8021855372785,3.964637545860887,0.3760982523352313,0.8135674141117647,0.3143162472829679,0.005251274323762246,0.4708245590164308,2.421057779512331e-05,0.0,0.1856568789756795,0.004921042042636764,0.0,0.42959442924289165,0.4099465769390373,0.29491001654550886,1.0000406737706957,1.0,1.0,58,116
2018-08,eu,pubmatic,0.015392130134932713,0.01409478613972343,0.31874862799097964,0.007636851663373845,0.31942116186712965,0.8344548883434114,44.32748558143248,24.878157117483884,32640.9095257339,17.896644814304814,0.47632111995849047,0.3118092558223074,0.5517407052625277,0.0,0.3536595222415135,1.3470634017841107e-05,0.0,0.6094239557764074,2.9934742261869123e-06,0.0,0.1601024766010098,0.15500409108144245,0.015051188409267797,1.0,1.0,1.0,59,77
2018-08,eu,webtrekk,0.015335809971683798,0.00441002511120181,0.6187420694572829,0.011520631178562522,0.6210925646436251,0.9210976722386188,3.979085399989785,2.1240589756968613,1216.2358667338333,1.2045631854567742,0.1881132243646302,0.7180963092117979,0.05313451101788359,0.0,0.5555841536364574,1.3520104395235716e-05,5.007446072309524e-07,0.024529976074422668,1.0014892144619048e-06,0.0,0.4983850986416802,0.47184463296922524,0.4128223668595201,1.717331171451949,1.0,1.0,60,188
2018-08,eu,paypal,0.014725518723563015,0.025024730729054975,0.9042571943215159,0.00017574472479001894,0.9042884841834963,0.9976772492456536,8.176281345922984,5.652094804109819,183154.7494213983,1.7791264287733226,0.0004526600033167254,0.8120084232308451,0.10422287977287732,5.214976996736467e-07,0.4602227629573926,0.20822151553489499,0.07316717025961199,0.15467778221630266,0.00017783071558871353,0.0027821902277589054,0.7086746970359113,0.7061506481694909,0.04444568445008589,1.0631439844718844,1.0,1.0,61,43
2018-08,eu,nugg.ad,0.01471449121409677,0.007222064652697552,0.6175559125273078,0.002815066713010368,0.6182599401498238,0.8718920233513803,2.474048571121403,1.5967852710532442,185.63268076391955,0.8541540761059601,0.18610283917796294,0.8811477163723738,0.042406052236866415,0.0,0.2960475294319035,0.0,0.0,0.03554321811078441,3.86197509756706e-05,0.0,0.4598265868803487,0.4487401089076978,0.24211713474848626,1.0,1.0,1.0,62,125
2018-08,eu,trusted_shops,0.014353701207311857,0.020562822969486087,0.20442225712842726,0.006022568716241087,0.20911479956514667,0.9696501485178178,3.0368689062754126,0.4649774013233922,46728.23330726068,0.8695231379632087,0.11394034462981827,0.9718682856678166,3.2100392908809204e-06,0.0,0.05435238527319575,0.8425780681555542,0.20739635853142843,0.06110737795430616,0.0,0.0,0.4825914219190043,0.4825914219190043,2.835534706944813e-05,1.0,1.0,1.0,63,49
2018-08,eu,gravatar,0.014317216738318728,0.06989630388013032,0.012504391528573766,0.0016439737500569894,0.01405825513507135,0.8632546389291911,9.479567793132857,0.08854340707525538,11742.851379409296,3.498899100775859,0.07542058104951499,0.10158524124577273,0.0,0.0,0.9243208886576538,0.08222818784746713,2.1454796085572454e-06,0.0012170233079540976,3.3791303834776615e-05,0.0,0.7610852908599887,0.7460529879826323,0.08770291543860308,1.0,1.0,1.0,64,20
2018-08,eu,tradedesk,0.01428648408310709,0.018601658861210457,0.4503325390524424,0.007132402306406799,0.45072439384793345,0.9236598055346668,8.446752093520528,5.229841382124003,3287.990048285756,3.2517035470653086,0.4175618676369328,0.09673921982731513,0.07375309277713245,0.0006595416105178342,0.9005376849820709,1.0750474499068203e-06,0.0,0.0023430659170719146,0.0012728561806896752,0.0002133969188065038,0.11016011219195188,0.09951069215317492,0.02432939883884125,1.0,1.0,1.0,65,52
