month,country,tracker,reach,site_reach_top10k,site_avg_frequency,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,hosts,trackers,companies,reach_rank,site_reach_rank
2018-12,de,netletix,0.0014711902134163862,53,0.622013840722564,0.0005659567864608531,0.0,0.0005659567864608531,0.7794411633150462,2.27946398415321,0.0016978703593825595,8768.658655031082,1.0435695442222201,0.535705483390994,0.9996166099188492,0.0052305361071301425,0.0,0.0027385005796492896,0.0,0.0,0.0006298551333193366,0.0051575094250061616,0.001588330336196588,0.28725958246994493,0.2868122940419356,0.0028115272617732705,1.0,1.0,1.0,380,418
2018-12,de,vntsm.com,0.0014681685719772249,30,0.7969184989653028,0.001536716548973693,0.0,0.001536716548973693,0.9420346858878197,1.3887069627895063,0.006768870513336504,3932.53354249753,1.1296055760857635,0.7731879550693352,0.999972558633054,0.014086568365592184,0.0,0.006768870513336504,0.0,0.0,0.07530825802202627,0.0,0.0,0.07567414291463906,0.07567414291463906,0.0,1.0,1.0,1.0,381,527
2018-12,de,ausgezeichnet_org,0.001465939272070999,60,0.6672487907886865,0.30311108668169073,0.0,0.30311108668169073,0.9842338628410194,2.435652906795654,0.8195826233533043,3751.8624470950367,0.6905861228677697,0.0,0.9948514996610418,8.24492936843841e-05,0.0,0.3826746550871214,9.161032631598233e-06,0.0,4.5805163157991166e-05,0.0,0.0,0.9340405650524927,0.9340405650524927,0.0,1.0,1.0,1.0,382,229
2018-12,de,sitescout,0.0014499581462372123,161,0.08634070064062153,0.8947836395969176,7.409602845287492e-05,0.8947836395969176,0.9813555868405454,41.99086766449318,23.160140041493776,237.78724251630112,14.24398895969176,0.03488996739774748,0.0037140634262003555,0.4820872851215175,0.0,0.6172384410195614,0.0,0.0,0.0009632483698873741,0.0,0.0,0.06302793420272673,0.06302793420272673,9.262003556609365e-06,1.0,1.0,1.0,383,264
2018-12,de,hola_player,0.0014473662493582873,48,0.4224457821294761,0.00016701461377870565,0.012414752957550452,0.012581767571329158,1.5425284156808166,27.30022732544653,0.11664115054511714,196838935.84917653,7.953328694038506,0.008155880306193459,0.9134029227557411,0.0,0.5557318487589886,0.04227325446532127,0.5602319647413593,0.0,0.7740941776849919,0.0002876362792855486,0.10459754117374159,0.782315008118766,0.7581535606587798,0.5869450243562978,1.0,1.0,1.0,384,463
2018-12,de,atg_group,0.001444344607919126,83,0.1380169397220686,0.7772013017201301,0.010841469084146908,0.7801487680148768,0.8098372849837285,10.92751278475128,8.641311018131102,99513.93381682938,1.9063505346350536,0.15720130172013017,0.7965597396559739,0.07629009762900976,0.0,0.6041748024174802,0.0,0.0,0.6224267782426778,0.006741050674105067,0.00010227801022780103,0.6903486750348675,0.6510832171083217,0.5606601580660158,1.0,1.0,1.0,385,547
2018-12,de,azureedge.net,0.0014441834537090373,75,0.4086871928577734,0.026148896204132493,0.002361955773772992,0.028362067362234743,1.0633915453142144,33.6966095705704,0.35699938626346034,5658283.897059644,8.172525060908702,0.023517268314456285,0.6228031021592367,0.009020067325038591,0.0,0.5411110491175213,0.5207926500399859,0.11350406367981551,0.14313080027525155,0.0031523740445237964,0.004584425970354665,0.8251408804329632,0.8248619092785806,0.00424036154661608,1.0,1.0,1.0,386,190
2018-12,de,doofinder.com,0.0014373746883327937,67,0.8008066282193693,0.0048957778587512026,2.8029262550102307e-05,0.0049238071213013055,1.9704197849221254,3.445534471321393,0.006624249049340845,80628.02679597499,0.9123992114434136,0.00019620483785071614,0.9947398417280975,2.8029262550102307e-05,0.0,0.0004204389382515346,0.0,0.0,0.9743625678541731,0.0,0.0,0.9648045893245882,0.9392419018788949,0.9432033709859761,1.0,1.0,1.0,387,215
2018-12,de,markmonitor,0.00143636747451974,16,0.42505420565566193,0.7902595459815251,0.08452073749953251,0.8043494521111485,1.7443902165376417,16.045560791353452,12.134915292269719,22208.403633269754,5.128267698866824,0.22702793672164254,0.41533901791390854,0.0027113953401398704,0.03453756684991959,0.9979056808407195,0.0,0.0,0.3899173491903212,0.00017764314297468117,0.0,0.7891095403717416,0.7817794233142601,0.5269737088148397,1.0,1.0,1.0,388,513
2018-12,de,tribal_fusion,0.001434796220971376,127,0.17022950671879453,0.6417600314491899,0.04593828096481622,0.6473197989498217,1.0666704106178455,41.44615730210878,30.61043251995994,12853.737979576747,14.554947163488988,0.2804125834199122,0.3877797433521467,0.45887737623901387,0.0,0.22476810902385833,0.001385261936184352,4.6799389735957845e-05,0.005971602130308221,0.0,0.001216784133134904,0.16935763157648423,0.1236533475603478,0.12653618996808283,1.0793904847480789,1.0,1.0,389,288
2018-12,de,pushwoosh.com,0.0014245226400782275,19,0.651223262967095,0.0001037011897354677,0.0,0.0001037011897354677,1.5539340460433282,2.5883157041310785,0.00017912023681580783,71852.71522710561,0.6385353621056998,0.0,0.9623941776495654,0.0,0.0,0.081150894658446,5.6564285310255106e-05,0.0,0.5856948922450365,0.0,0.0,0.9470275468069461,0.9470275468069461,0.0,1.0,1.0,1.0,390,617
2018-12,de,tremor_video,0.0014197551613631062,179,0.08570044741987042,0.7420898797756317,0.006857802287195301,0.7447289512764971,1.1151259470861434,6.374313037391576,3.7481058277130885,168.45270008229363,1.4955495227915512,0.05387867838326129,0.003849828318466879,0.004445747689630057,0.0,0.5589345340005107,0.0,0.0,0.4577417493544207,9.45903763751076e-06,0.0,0.3866949176590774,0.32353692335341805,0.37233609852533606,1.015739838628818,1.0,1.0,391,257
2018-12,de,findologic.com,0.001417297559659255,64,0.894529078175528,0.003600667070952092,0.0009475439660400243,0.004548211036992117,1.224169951485749,6.700566631291692,0.013474075197089146,5641.380050409339,1.6421789721043056,0.041635081867798664,0.995669724075197,0.0,0.00014213159490600365,0.0899408732565191,0.9069227562158885,0.05500492722862341,0.00817730442692541,0.0,0.0,0.9178668890236507,0.9033315645845967,0.16029601273499092,1.0,1.0,1.0,392,275
