month,country,company,reach,site_reach,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,hosts,trackers,companies,reach_rank,site_reach_rank
2018-05,eu,adnium.com,0.0006961171749469223,0.0012500250865126307,0.2325853778818888,0.02396216777920637,0.23587015869101924,0.563353118340173,3.1207178963312607,1.4224509924793491,21852.586760484,1.66888881060993,0.5844884372192966,0.9614016238970006,0.19040280395230463,0.0,0.1442661641157511,0.0,0.0,4.403191433150748e-05,0.0,0.0,1.0,1.0,1.0,466,368
2018-05,eu,perfect_market,0.0006877554807166212,0.00035551172185221605,0.1627239504412158,0.0,0.1627239504412158,0.8930920759425974,1.657545235760763,0.3264729476780462,16113.861689990195,0.6037525626169891,0.017755593190123896,0.9995632409305643,0.0016846421249665745,0.0,0.00039219181745253585,0.0,0.0,2.674035118994563e-05,0.0,0.0,1.0,1.0,1.0,467,489
2018-05,eu,cpmstar,0.0006825692686060386,0.0012356899364379447,0.1431419744216123,0.0005388705273746228,0.14321382382526224,0.3765806868802989,2.9211183359678117,0.40151242994683145,15511.81602062078,2.2354235522345163,0.7320376490875126,0.9183162092254634,0.05831477223739043,0.0,0.15833812329357666,0.0004939646500934042,0.0002784164391435551,0.011280356373042104,0.040136873113953156,0.00031434114096852997,1.0,1.0,1.0,468,369
2018-05,eu,vodafone.de,0.000669021362265155,0.001886505749828695,0.9762493814943097,0.003509447101728151,0.9763776641559917,0.9932376711199077,2.7419319368849306,2.4443436509245515,7321.77626587498,0.26259460846299043,0.0035186101489911486,0.01190279839463412,0.006395806989572452,0.0,0.9892059303241886,0.006606557076621401,0.0033261861564681952,0.007513698755658182,0.0,3.665218905199113e-05,1.0,1.0,1.0,469,309
2018-05,eu,dstillery,0.0006674397514796582,0.0027294125742202396,0.09699107241265292,0.0005143465961277049,0.09746867996620008,0.8824166942209486,1.4212223079466548,0.1497667070796135,39.35434806568941,0.5268929791689628,0.15532348726992173,0.10479811896101987,0.009331716815459789,0.0,0.8869080421764208,0.0,0.0,4.592380322568794e-05,0.0,0.0,1.0,1.0,1.0,470,250
2018-05,eu,otto.de,0.0006670045019999284,0.0014163128273789898,0.9465649556546114,0.0038325444602729654,0.9485225862782041,0.9506916042461284,5.14963466752447,3.2513211709020724,26811.166527273563,2.0204586186296587,0.007269886494186848,0.008731216396305317,0.0018565323284775515,0.0012775148200909884,0.9612885437250126,0.007398557051606084,0.008336013969946234,0.002077110426910528,0.00102936445935389,1.8381508202748034e-05,1.0,1.0,1.0,471,350
2018-05,eu,decibel_insight,0.0006615976000122998,0.0006049433331517548,0.30897028436941154,0.003113330800663436,0.3096188949528831,0.7959378445743724,1.8803406132149774,0.6458030262316652,1159.0520741639873,0.6830981347812792,0.08970284369411526,0.843536595535706,0.0,0.09398367354502747,4.632932739082494e-05,2.7797596434494965e-05,0.0,0.1742168027204581,0.0,0.0,1.0,1.0,1.0,472,442
2018-05,eu,metapeople,0.0006609539212042488,0.0013704403471399942,0.7385501493257156,0.0022074236212877257,0.7392086664564358,0.8863269583928473,2.9016398004043853,1.7450054721846073,406.4505926654177,0.7412676918510824,0.050919141516258884,0.18828952494017698,0.7428722476766403,0.0,0.7401361553729433,0.0001205735591459682,0.0,0.00031534623161253225,0.0,0.0,1.006733569533844,1.0,1.0,473,354
2018-05,eu,acpm.fr,0.0006599179048370047,0.0005045972826289519,0.7694358517032206,0.00014863119954667485,0.7694358517032206,0.999804921550595,2.6841401220633725,1.4283829854434318,3947.493743555444,0.7615491086772752,9.289449971667178e-06,0.9984115040548449,0.0,0.0,0.7532814982024915,0.0,0.0,0.3488745831359325,0.0,0.0,1.0,1.0,1.0,474,462
2018-05,eu,adguard,0.0006566688594249376,0.005943353220964871,0.34913507407649436,0.9014927323817437,0.9237016775735397,0.7859483378298902,6.822067046929116,4.84880366694984,649207.8051512804,3.4275992120912258,0.029527908214229036,0.994025336308218,0.0,0.0,0.0024085363007496337,0.006488111352794555,0.0,0.0004014227167916056,0.0,0.0,1.0,1.0,1.0,475,138
2018-05,eu,idealo_com,0.0006561110044579601,0.0025000501730252614,0.4041278917666405,0.0,0.4041278917666405,0.9549557125238255,2.4139197219419217,0.7623425645625443,11919.657257913817,0.5506783271667227,0.002980528459842284,0.010389804537130471,0.006577717980341593,0.0,0.9941790933213739,0.012809732032739097,0.0010184250850244795,0.0014201891093919348,9.343349403894308e-06,0.0,1.0,1.0,1.0,476,261
2018-05,eu,mopinion,0.0006519546784402591,0.00041571935216589784,0.7322143864598025,0.010521861777150917,0.7326093088857546,0.9297884344146685,14.928039492242595,5.539642689233663,89506.26336624354,3.9185519511048423,0.00011283497884344147,0.9975270333803479,0.1,0.0,0.03291960507757405,0.7246450399623884,0.34099670897978374,0.9842971321109544,0.0,0.0,1.0,1.0,1.0,477,480
2018-05,eu,sociaplus.com,0.0006482765138228246,0.0006307466032861898,0.7817304964539007,0.004491725768321513,0.7817304964539007,0.7521040189125295,6.862770685579196,4.631394799054373,9693.683508274231,1.8919148936170214,0.06836879432624113,0.9948936170212765,0.6926146572104019,0.0,0.12170212765957447,0.6039243498817967,0.026789598108747044,0.5139858156028368,0.0,0.0,1.0,1.0,1.0,478,439
2018-05,eu,q_division,0.0006441140575307613,0.00028957003150865984,0.23360394399977158,0.0004853860722749379,0.23399415633238477,0.9998762741384397,1.6730877216358462,0.23524093232195373,20787.788324085617,0.23182419506809682,0.0,0.7783308429538122,0.3872429119357387,0.0,1.9034747932350505e-05,0.0,0.0,0.0005044208202072884,0.0,0.0,1.0,1.0,1.0,479,500
2018-05,eu,afgr2.com,0.0006431332136327787,0.0002838359714787854,0.9448580225143217,0.07270924879183308,0.9627303142663781,0.9925555947422101,3.5568338877715395,3.005433176692625,4355.306278655241,0.5552229985416209,0.026022056790994272,0.6855143883863465,0.7506267216974388,0.36008616827596723,0.7086864103859462,0.000209701556557463,0.0,0.0026212694569682873,0.0,0.0,1.0,1.0,1.0,480,503
